date|base|rates.AUD|rates.BGN|rates.BRL|rates.CAD|rates.CHF|rates.CNY|rates.CZK|rates.DKK|rates.EEK|rates.EUR|rates.GBP|rates.HKD|rates.HRK|rates.HUF|rates.IDR|rates.ISK|rates.JPY|rates.KRW|rates.LTL|rates.LVL|rates.MXN|rates.MYR|rates.NOK|rates.NZD|rates.PHP|rates.PLN|rates.RON|rates.RUB|rates.SEK|rates.SGD|rates.SKK|rates.THB|rates.TRY|rates.ZAR|rates.INR|rates.ILS
2009-07-13|USD|1.2587|1.3915|1.9556|1.1326|1.0789|6.832|18.4589|5.2973|11.1324|0.71149|0.61293|7.7503|5.2152|195.52|10176.0||93.3|1283.78|2.4566|0.49834|13.6512|3.5777|6.4208|1.564|48.051|3.084|3.0075|32.12|7.8349|1.4555||34.097|1.5363|8.1691|48.816|
2009-07-20|USD|1.2266|1.3757|1.8989|1.0988|1.0687|6.831|18.0875|5.2372|11.0056|0.70338|0.60757|7.7502|5.1567|190.42|10032.0||94.28|1248.98|2.4286|0.49362|13.2235|3.5413|6.2833|1.523|47.996|2.9885|2.9768|31.064|7.6048|1.4412||33.996|1.4963|7.8021|48.37|
2009-07-27|USD|1.2118|1.3813|1.883|1.0823|1.0786|6.8313|18.0394|5.2584|11.0506|0.70626|0.60691|7.75|5.1862|189.3|9951.0||95.09|1236.22|2.4386|0.4957|13.2307|3.5229|6.1897|1.523|48.064|2.9496|2.9743|31.217|7.4134|1.4418||34.003|1.4806|7.8239|48.234|
2009-08-03|USD|1.1896|1.3615|1.8306|1.0735|1.064|6.8309|18.0097|5.1827|10.8922|0.69614|0.59223|7.75|5.1113|186.91|9918.0||95.18|1222.65|2.4036|0.48902|13.0897|3.498|6.0519|1.4918|47.856|2.8743|2.9309|31.268|7.1622|1.4347||33.989|1.47|7.9405|47.59|
2009-08-10|USD|1.1941|1.3749|1.8322|1.0895|1.0758|6.8344|18.0928|5.2335|10.9994|0.70299|0.60342|7.7506|5.1475|190.28|9953.0||96.12|1236.94|2.4273|0.49258|12.9261|3.5143|6.1128|1.4792|47.89|2.9108|2.9632|31.971|7.1995|1.4439||34.042|1.4852|8.0616|48.088|
2009-08-17|USD|1.212|1.38|1.8543|1.1011|1.0711|6.8333|18.0821|5.2522|11.0405|0.70562|0.60821|7.7511|5.161|192.1|10052.0||94.26|1252.47|2.4364|0.49388|12.9189|3.5346|6.0994|1.4863|48.392|2.9375|2.9819|31.929|7.2149|1.4481||34.047|1.4987|8.0222|48.763|
2009-08-24|USD|1.1928|1.3667|1.8491|1.0838|1.0615|6.8312|17.7526|5.2013|10.934|0.69881|0.61203|7.7506|5.1215|187.57|10068.0||94.1|1245.44|2.4129|0.49047|13.0226|3.5215|6.0225|1.4589|48.63|2.8631|2.9495|31.509|7.0787|1.4417||34.014|1.4961|7.8046|48.767|
2009-08-31|USD|1.1938|1.3695|1.8808|1.0995|1.0614|6.8303|17.8986|5.212|10.9562|0.70023|0.61405|7.7504|5.1452|191.88|10117.0||92.84|1244.81|2.4178|0.49211|13.4969|3.5282|6.0398|1.4688|48.755|2.8873|2.9658|31.776|7.1922|1.4412||34.039|1.5058|7.7704|48.935|
2009-09-07|USD|1.1623|1.3495|1.8292|1.078|1.046|6.8287|17.5913|5.136|10.796|0.68999|0.60389|7.7502|5.0616|187.69|9964.0||92.12|1227.58|2.3824|0.48456|13.3845|3.4999|5.9425|1.4333|48.413|2.8541|2.9355|31.11|7.0473|1.4266||34.01|1.4949|7.5674|48.536|
2009-09-14|USD|1.155|1.3348|1.8107|1.0766|1.035|6.8276|17.2311|5.0792|10.6788|0.6825|0.60693|7.7501|4.9861|185.37|9793.0||91.0|1213.36|2.3565|0.47972|13.2875|3.4883|5.8943|1.4156|48.064|2.8338|2.912|30.581|6.944|1.4182||33.804|1.4833|7.4133|48.379|
2009-09-21|USD|1.1495|1.3276|1.8007|1.0758|1.0276|6.8274|17.0893|5.0515|10.6208|0.67879|0.61636|7.7503|4.9447|183.98|9680.0||91.22|1196.96|2.3437|0.47923|13.3699|3.472|5.8178|1.392|47.454|2.8343|2.8718|30.124|6.866|1.4141||33.607|1.484|7.4361|47.978|
2009-09-28|USD|1.1461|1.3411|1.7863|1.0841|1.0366|6.8267|17.3437|5.1043|10.7286|0.68568|0.62696|7.75|4.9824|184.83|9675.0||89.67|1182.45|2.3675|0.48501|13.5941|3.4743|5.8139|1.3946|47.326|2.8993|2.9015|30.117|7.0121|1.4154||33.522|1.4926|7.5355|47.835|
2009-10-05|USD|1.1209|1.3297|1.7549|1.0593|1.0296|6.8262|17.4465|5.0609|10.6374|0.67986|0.62695|7.7501|4.9364|182.6|9456.0||89.05|1169.15|2.3474|0.48206|13.4505|3.4204|5.6905|1.3636|46.562|2.8678|2.9035|29.766|7.0039|1.3993||33.363|1.4706|7.452|46.771|
2009-10-12|USD|1.0962|1.3171|1.724|1.0329|1.0213|6.8262|17.4093|5.0131|10.5371|0.67345|0.62372|7.7499|4.8843|180.67|9408.0||90.11|1164.07|2.3253|0.47731|13.1383|3.3783|5.6064|1.355|46.494|2.8452|2.891|29.463|6.9589|1.395||33.395|1.4559|7.3315|46.305|
2009-10-19|USD|1.0821|1.3068|1.7313|1.0449|1.0104|6.8277|17.2671|4.9737|10.4548|0.66818|0.60786|7.75|4.8257|177.5|9445.0||91.13|1177.24|2.3071|0.47338|12.9594|3.3795|5.567|1.3289|46.86|2.7915|2.8678|29.147|6.9009|1.3937||33.423|1.463|7.4103|46.381|
2009-10-26|USD|1.0951|1.3168|1.7301|1.0689|1.0182|6.8283|17.6793|5.0112|10.5343|0.67326|0.60918|7.7502|4.8649|182.47|9583.0||91.5|1186.01|2.3246|0.47747|13.1565|3.4083|5.64|1.3547|47.417|2.8449|2.8942|29.112|6.9442|1.3977||33.437|1.4924|7.678|47.003|
2009-11-02|USD|1.1032|1.3229|1.7411|1.0714|1.0221|6.8276|17.6366|5.0338|10.5835|0.67641|0.60698|7.7501|4.9095|186.84|9537.0||90.44|1178.41|2.3355|0.47964|13.2718|3.4196|5.7164|1.3881|47.561|2.882|2.9105|29.183|7.0512|1.3971||33.427|1.4957|7.7376|47.031|
2009-11-09|USD|1.0766|1.3078|1.7189|1.0542|1.01|6.8267|17.0538|4.9756|10.4625|0.66867|0.60025|7.7501|4.8718|181.1|9404.0||89.9|1159.29|2.3088|0.47387|13.2419|3.3799|5.606|1.3538|46.812|2.7811|2.8743|28.769|6.8598|1.3874||33.303|1.4768|7.4259|46.421|
2009-11-16|USD|1.0815|1.3131|1.7196|1.0565|1.0148|6.8273|17.1789|4.9956|10.5046|0.67137|0.59934|7.7501|4.9122|179.34|9447.0||89.17|1156.97|2.3181|0.47554|13.0268|3.3755|5.6198|1.3547|46.844|2.7637|2.8783|28.826|6.8839|1.3872||33.203|1.4858|7.4809|46.387|
2009-11-23|USD|1.0885|1.3037|1.73|1.0575|1.0062|6.8282|17.3424|4.9605|10.4297|0.66658|0.60353|7.75|4.8765|179.26|9469.0||87.67|1159.29|2.3016|0.4726|12.9273|3.3828|5.6207|1.3825|46.936|2.7504|2.8486|28.976|6.9133|1.3839||33.193|1.5048|7.4526|46.432|
2009-11-30|USD|1.0827|1.2974|1.7231|1.0489|0.99993|6.8267|17.2086|4.9367|10.3792|0.66335|0.60228|7.75|4.8479|179.81|9439.0||87.38|1156.91|2.2904|0.46968|12.7662|3.3796|5.6176|1.3822|46.564|2.7268|2.8129|29.214|6.8856|1.381||33.167|1.4993|7.3432|46.283|
2009-12-07|USD|1.0958|1.3248|1.7496|1.0547|1.024|6.8277|17.4294|5.0408|10.5985|0.67737|0.61317|7.7506|4.9237|184.6|9460.0||88.74|1159.97|2.3388|0.47914|12.8374|3.3975|5.7309|1.3931|46.167|2.7917|2.8722|30.252|7.0853|1.3906||33.152|1.4987|7.5052|46.567|
2009-12-14|USD|1.1135|1.3501|1.7663|1.0653|1.0407|6.828|18.0284|5.137|10.8012|0.69032|0.61618|7.7541|5.0293|190.94|9489.0||89.65|1167.04|2.3835|0.48778|12.8189|3.4243|5.8142|1.3947|46.345|2.8891|2.9226|30.416|7.2074|1.3976||33.185|1.5129|7.487|46.732|
2009-12-21|USD|1.1345|1.3648|1.7738|1.0521|1.0416|6.8283|18.3978|5.1938|10.9188|0.69784|0.62463|7.7546|5.0893|191.11|9494.0||91.35|1180.75|2.4095|0.49405|12.8718|3.4353|5.828|1.4178|46.553|2.9114|2.9374|30.23|7.2816|1.4061||33.296|1.5225|7.6343|46.782|
2009-12-28|USD|1.1173|1.3586|1.7379|1.0461|1.033|6.8277|18.3565|5.1694|10.8687|0.69464|0.62452|7.7547|5.0753|189.0|9443.0||92.0|1165.28|2.3984|0.49255|13.01|3.428|5.7819|1.3917|46.223|2.8718|2.9325|29.998|7.1719|1.4038||33.346|1.5069|7.429|46.639|
2010-01-04|USD|1.0946|1.3627|1.7352|1.0367|1.034|6.8272|18.3298|5.1848|10.902|0.69677|0.62478|7.7556|5.079|187.76|9328.0||92.77|1138.99|2.4058|0.49426|12.8234|3.3829|5.713|1.3663|45.9|2.8597|2.9146|29.854|7.1111|1.3971||33.165|1.4786|7.3598|45.968|
2010-01-11|USD|1.0787|1.3501|1.7496|1.0306|1.0195|6.8271|18.0326|5.1366|10.8012|0.69032|0.61608|7.7565|5.0276|184.44|9171.0||91.58|1122.66|2.3835|0.48941|12.7273|3.3418|5.6341|1.3506|45.734|2.8024|2.8469|29.482|7.0321|1.3887||32.974|1.4539|7.4049|45.591|
2010-01-18|USD|1.0938|1.3777|1.7892|1.0406|1.0383|6.8269|18.2932|5.243|11.0218|0.70442|0.61557|7.7661|5.138|189.79|9308.0||90.91|1135.19|2.4322|0.49908|12.7577|3.364|5.7434|1.3802|46.001|2.8505|2.9061|29.722|7.1498|1.3971||32.944|1.4694|7.4973|45.923|
2010-01-25|USD|1.1122|1.3915|1.8417|1.0627|1.0467|6.8267|18.5948|5.2969|11.1324|0.71149|0.61843|7.7705|5.2004|193.26|9369.0||90.0|1157.27|2.4566|0.50393|12.9323|3.4127|5.8432|1.4101|46.519|2.8965|2.9318|30.275|7.2808|1.4028||33.06|1.4919|7.5872|46.201|
2010-02-01|USD|1.1369|1.4097|1.8596|1.0648|1.0605|6.8272|18.7963|5.3662|11.2776|0.72077|0.63012|7.7683|5.2749|195.81|9367.0||90.34|1159.37|2.4887|0.5109|12.9901|3.419|5.8951|1.4254|46.369|2.8967|2.9619|30.212|7.315|1.4137||33.132|1.4952|7.5543|46.321|
2010-02-08|USD|1.1393|1.4283|1.8588|1.0627|1.0706|6.8302|19.0477|5.4369|11.4267|0.7303|0.64017|7.7702|5.3458|198.42|9368.0||89.66|1160.43|2.5216|0.51787|13.0892|3.4308|5.9292|1.4432|46.378|2.9641|3.011|30.309|7.3309|1.4171||33.181|1.5164|7.7124|46.591|
2010-02-15|USD|1.1166|1.4366|1.839|1.0462|1.0772|6.8328|19.0165|5.4674|11.493|0.73454|0.6399|7.7684|5.3587|199.36|9319.0||90.68|1152.03|2.5362|0.52071|12.8774|3.4106|5.9181|1.4274|46.16|2.94|3.0283|30.107|7.2298|1.4088||33.176|1.5157|7.6709|46.244|
2010-02-22|USD|1.1178|1.4421|1.8182|1.0507|1.0799|6.8265|19.0739|5.4881|11.5371|0.73735|0.65049|7.7632|5.3665|199.14|9316.0||90.15|1153.93|2.5459|0.52299|12.8188|3.4013|5.9238|1.437|46.152|2.9328|3.0405|30.035|7.2056|1.4088||33.086|1.5396|7.7428|46.229|
2010-03-01|USD|1.1095|1.4388|1.792|1.0369|1.0765|6.8262|18.9884|5.4751|11.5108|0.73567|0.66597|7.7631|5.345|196.52|9266.0||88.99|1147.38|2.5401|0.52171|12.7121|3.3744|5.9265|1.4446|46.071|2.8737|3.0159|29.866|7.1731|1.4016||32.712|1.5417|7.5434|45.864|
2010-03-08|USD|1.0941|1.4328|1.7755|1.0256|1.0709|6.8263|18.7443|5.4516|11.4627|0.7326|0.66478|7.7593|5.3196|195.24|9177.0||90.37|1131.94|2.5295|0.51883|12.6113|3.325|5.8823|1.4245|45.722|2.8467|2.9996|29.574|7.1183|1.3979||32.672|1.5337|7.4064|45.501|
2010-03-15|USD|1.089|1.4299|1.7719|1.0131|1.0586|6.8263|18.5765|5.44|11.4392|0.7311|0.6583|7.7605|5.3052|192.37|9143.0||90.53|1132.64|2.5243|0.51749|12.5106|3.3085|5.8506|1.4093|45.653|2.837|2.9855|29.284|7.1035|1.3951||32.383|1.5248|7.3352|45.485|
2010-03-22|USD|1.0981|1.4588|1.7994|1.0222|1.0668|6.827|18.955|5.5501|11.6705|0.74588|0.66964|7.7621|5.4164|197.31|9122.0||91.51|1138.42|2.5754|0.52796|12.5555|3.3167|6.0102|1.4202|45.586|2.9068|3.0383|29.615|7.2429|1.4042||32.372|1.5429|7.3931|45.462|
2010-03-29|USD|1.0911|1.4514|1.791|1.0165|1.0594|6.8261|18.872|5.5242|11.6116|0.74212|0.66185|7.765|5.3904|197.11|9083.0||93.09|1130.86|2.5624|0.52583|12.3885|3.2638|5.9626|1.4113|45.24|2.8721|3.0324|29.458|7.2353|1.3988||32.355|1.5253|7.3495|44.903|
2010-04-05|USD|1.0803|1.4646|1.7712|1.0043|1.0734|6.8249|18.9|5.5741|11.7168|0.74884|0.65678|7.762|5.4421|199.96|9052.0||93.63|1121.33|2.5856|0.52939|12.2546|3.2041|5.9653|1.4199|44.838|2.883|3.0795|29.353|7.2471|1.3952||32.321|1.5025|7.2892|44.43|
2010-04-12|USD|1.0742|1.4411|1.7532|1.0019|1.0582|6.8259|18.5131|5.4841|11.5286|0.73681|0.64833|7.7609|5.35|194.4|9014.0||93.17|1113.7|2.5441|0.52131|12.1956|3.2019|5.8805|1.4024|44.536|2.8495|3.0502|29.031|7.1662|1.3812||32.296|1.4822|7.317|44.385|
2010-04-19|USD|1.0807|1.4609|1.7572|1.0063|1.071|6.8268|18.9147|5.5589|11.687|0.74694|0.65134|7.7627|5.4214|197.7|9018.0||93.01|1112.2|2.579|0.52858|12.2283|3.2012|5.916|1.4072|44.448|2.9015|3.0934|29.175|7.1922|1.375||32.216|1.4878|7.4519|44.556|
2010-04-26|USD|1.0785|1.4722|1.744|1.0045|1.0798|6.826|19.2066|5.602|11.7776|0.75273|0.65313|7.7649|5.4586|201.0|9017.0||94.12|1111.2|2.599|0.53281|12.2272|3.1932|5.91|1.3841|44.512|2.9444|3.1088|29.202|7.2291|1.3697||32.294|1.4864|7.3831|44.473|
2010-05-03|USD|1.1008|1.5109|1.7765|1.0259|1.1009|6.826|19.9459|5.7496|12.087|0.7725|0.66394|7.7688|5.6081|213.1|9120.0||94.01|1130.76|2.6673|0.5462|12.5809|3.2365|6.0593|1.3845|45.041|3.1127|3.215|29.872|7.4649|1.3839||32.335|1.5226|7.5689|44.961|
2010-05-10|USD|1.1142|1.5417|1.7805|1.0213|1.1104|6.8277|20.095|5.8654|12.3338|0.78827|0.67526|7.7815|5.7233|216.25|9106.0||92.85|1134.37|2.7217|0.55781|12.4592|3.2005|6.1437|1.3926|45.002|3.1512|3.2929|30.07|7.5714|1.3818||32.329|1.5263|7.5058|45.107|
2010-05-17|USD|1.1757|1.5803|1.8356|1.049|1.142|6.8274|20.778|6.0127|12.6427|0.80802|0.69605|7.8007|5.8677|226.09|9175.0||91.47|1174.32|2.7899|0.57159|12.8431|3.2579|6.3736|1.4626|45.737|3.3036|3.3908|30.804|7.8112|1.3981||32.386|1.5676|7.7554|46.267|
2010-05-24|USD|1.2012|1.5893|1.8513|1.0606|1.1573|6.8304|20.847|6.0464|12.7146|0.81261|0.69295|7.7959|5.9074|225.41|9266.0||90.42|1222.46|2.8058|0.57515|12.9828|3.3176|6.5232|1.4894|46.596|3.3373|3.3883|31.035|7.9061|1.4074||32.529|1.575|7.7687|47.045|
2010-05-31|USD|1.1907|1.6029|1.8267|1.0463|1.1582|6.8288|21.097|6.0974|12.823|0.81954|0.68513|7.7923|5.9515|228.17|9211.0||91.97|1208.69|2.8297|0.58092|12.8704|3.2804|6.4776|1.473|46.451|3.3699|3.436|31.119|7.8473|1.4074||32.583|1.5819|7.6872|46.801|
2010-06-07|USD|1.2029|1.6275|1.8405|1.0446|1.1508|6.8303|21.531|6.1901|13.0204|0.83215|0.68787|7.7989|6.0261|234.89|9258.0||91.56|1242.76|2.8733|0.58893|12.8371|3.3119|6.5861|1.4848|46.681|3.4296|3.5129|31.658|8.0022|1.4116||32.565|1.5946|7.7508|46.962|
2010-06-14|USD|1.1591|1.5896|1.7909|1.0279|1.1268|6.8305|20.896|6.0455|12.7167|0.81274|0.67689|7.7896|5.8605|227.48|9147.0||91.25|1215.9|2.8062|0.57505|12.5966|3.2572|6.3848|1.4324|46.258|3.3137|3.442|31.187|7.79|1.3934||32.404|1.5677|7.6163|46.41|
2010-06-21|USD|1.1469|1.5907|1.7801|1.0317|1.1071|6.8028|20.958|6.0532|12.726|0.81334|0.67232|7.7778|5.8557|228.97|9044.0||90.21|1190.93|2.8083|0.57619|12.6063|3.2243|6.4556|1.4125|46.003|3.3198|3.4502|31.027|7.763|1.3867||32.366|1.5699|7.5757|46.199|
2010-06-28|USD|1.1735|1.5853|1.7941|1.0525|1.0777|6.7854|20.866|6.0371|12.6827|0.81057|0.66389|7.7878|5.8323|231.98|9055.0||88.41|1219.8|2.7987|0.57492|12.8629|3.2342|6.4726|1.4406|46.431|3.3673|3.5227|31.18|7.7429|1.3952||32.408|1.579|7.6701|46.512|
2010-07-05|USD|1.1663|1.5528|1.7686|1.0525|1.0585|6.7764|20.234|5.9178|12.4229|0.79397|0.66066|7.7869|5.7122|225.02|9063.0||87.86|1214.99|2.7414|0.56306|12.9546|3.2063|6.4052|1.4323|46.403|3.255|3.364|31.038|7.6006|1.3872||32.42|1.5578|7.643|46.834|
2010-07-12|USD|1.138|1.5359|1.7602|1.0352|1.0535|6.7745|19.9513|5.8524|12.2873|0.7853|0.65704|7.7734|5.6653|219.02|9047.0||88.02|1204.86|2.7115|0.55664|12.7486|3.2025|6.2633|1.3965|46.315|3.1993|3.3437|30.62|7.4083|1.378||32.308|1.5448|7.5708|46.739|
2010-07-19|USD|1.1349|1.5193|1.7759|1.0458|1.0491|6.7787|19.6512|5.7889|12.1546|0.77682|0.65489|7.7739|5.6227|222.96|9062.0||86.99|1206.04|2.6822|0.55069|12.8251|3.2116|6.2496|1.3965|46.428|3.1897|3.3159|30.468|7.3615|1.3747||32.28|1.5303|7.5556|47.14|
2010-07-26|USD|1.1115|1.5032|1.7636|1.0318|1.05|6.7773|19.1745|5.7272|12.0257|0.76858|0.64223|7.7664|5.5669|218.71|8991.0||87.06|1185.54|2.6538|0.54495|12.68|3.189|6.1323|1.3716|45.798|3.0835|3.2703|30.237|7.2755|1.3629||32.237|1.5136|7.3366|46.68|
2010-08-02|USD|1.0948|1.4848|1.753|1.0211|1.0439|6.7719|18.7724|5.6567|11.8787|0.75919|0.62915|7.7633|5.4894|213.13|8942.0||86.02|1168.23|2.6213|0.53782|12.5683|3.159|5.9797|1.3677|45.114|3.0305|3.2253|29.88|7.1164|1.3522||32.139|1.4987|7.2683|46.185|
2010-08-09|USD|1.1062|1.5047|1.7657|1.038|1.0515|6.779|19.1014|5.732|12.0377|0.76935|0.63628|7.7662|5.5592|216.03|8974.0||85.64|1178.84|2.6564|0.54508|12.7211|3.1638|6.1013|1.3947|45.18|3.0792|3.2582|30.28|7.2713|1.3575||31.94|1.5087|7.279|46.549|
2010-08-16|USD|1.115|1.5255|1.7571|1.0366|1.0399|6.7947|19.3542|5.8108|12.2039|0.77997|0.64068|7.7719|5.6687|217.51|8970.0||85.4|1178.83|2.6931|0.55253|12.6516|3.1506|6.185|1.4105|45.138|3.0909|3.301|30.484|7.3766|1.3552||31.647|1.5055|7.2856|46.588|
2010-08-23|USD|1.1284|1.544|1.7645|1.0588|1.0317|6.7987|19.614|5.8799|12.3523|0.78945|0.64621|7.777|5.7451|224.01|8995.0||84.6|1191.48|2.7258|0.55928|12.9697|3.1415|6.2908|1.422|45.242|3.1576|3.3475|30.799|7.4344|1.3587||31.437|1.527|7.3638|46.842|
2010-08-30|USD|1.1092|1.532|1.7456|1.0559|1.0176|6.8071|19.3953|5.8321|12.2565|0.78333|0.64833|7.7764|5.7012|223.56|9014.0||84.34|1186.37|2.7047|0.55527|13.1084|3.1322|6.2231|1.41|45.014|3.1196|3.3379|30.743|7.3252|1.3504||31.217|1.5179|7.3158|46.826|
2010-09-06|USD|1.0878|1.5338|1.7267|1.0378|1.0147|6.7851|19.3726|5.8392|12.2709|0.78425|0.64953|7.7688|5.7148|224.25|8981.0||83.91|1171.0|2.7079|0.55605|12.9929|3.1139|6.18|1.3808|44.274|3.089|3.3601|30.818|7.2687|1.3441||31.002|1.5103|7.2345|46.546|
2010-09-13|USD|1.0682|1.5096|1.7154|1.0273|1.0089|6.7394|19.0097|5.7476|12.0767|0.77184|0.64433|7.7669|5.6217|218.25|8960.0||84.86|1161.39|2.665|0.54707|12.8289|3.1071|6.1049|1.3716|44.249|3.0442|3.2799|30.883|7.1091|1.3372||30.788|1.4975|7.1295|46.219|
2010-09-20|USD|1.0523|1.4751|1.7182|1.0302|0.99306|6.709|18.5783|5.6183|11.8007|0.7542|0.64002|7.7608|5.496|211.24|8961.0||84.92|1154.8|2.6041|0.53499|12.6921|3.0965|5.9804|1.3683|43.96|2.9848|3.2127|31.002|6.9182|1.3288||30.707|1.4898|7.0769|45.562|
2010-09-27|USD|1.0339|1.4398|1.7013|1.0281|0.97961|6.6906|18.0771|5.4855|11.5184|0.73616|0.63157|7.7593|5.3728|203.24|8933.0||83.71|1139.43|2.5418|0.52226|12.5141|3.087|5.8682|1.3553|43.891|2.9184|3.1396|30.512|6.7594|1.3171||30.436|1.4603|6.9807|44.896|
2010-10-04|USD|1.0276|1.4135|1.6812|1.0172|0.96654|6.6845|17.7069|5.3879|11.3078|0.7227|0.62942|7.757|5.2826|197.17|8929.0||82.85|1123.67|2.4953|0.51248|12.5217|3.0979|5.8232|1.3361|43.573|2.8633|3.0867|30.06|6.7124|1.3108||30.034|1.4304|6.9214|44.449|
2010-10-11|USD|1.0104|1.3987|1.6609|1.0066|0.95645|6.6596|17.5198|5.3328|11.1897|0.71515|0.62735|7.7596|5.2405|195.83|8921.0||81.61|1117.93|2.4693|0.5073|12.3968|3.0939|5.7991|1.3211|43.425|2.8165|3.0573|30.057|6.6138|1.3009||29.91|1.4107|6.8487|44.36|
2010-10-18|USD|1.0178|1.4057|1.6814|1.0245|0.96521|6.6501|17.6418|5.3603|11.246|0.71875|0.63463|7.762|5.2721|198.22|8936.0||81.31|1125.43|2.4817|0.51004|12.429|3.1095|5.8591|1.3325|43.318|2.8376|3.0911|30.589|6.6783|1.3032||29.909|1.4251|6.9286|44.405|
2010-10-25|USD|1.0191|1.4079|1.7059|1.0235|0.98172|6.6718|17.7109|5.3683|11.263|0.71984|0.63069|7.7581|5.2862|196.98|8927.0||81.13|1123.12|2.4855|0.5108|12.3831|3.1042|5.8596|1.3304|43.122|2.8453|3.0745|30.576|6.6961|1.2973||29.934|1.4284|6.9777|44.469|
2010-11-01|USD|0.9973|1.3913|1.6908|1.0078|0.97617|6.6751|17.4326|5.3037|11.1308|0.71139|0.61972|7.7515|5.2265|193.44|8912.0||80.86|1110.34|2.4563|0.50487|12.2749|3.0859|5.8083|1.2807|42.587|2.7984|3.051|30.73|6.6116|1.2873||29.75|1.4082|6.8894|44.265|
2010-11-08|USD|0.99616|1.4163|1.7053|1.0039|0.96886|6.6436|17.8203|5.3979|11.3307|0.72417|0.62013|7.7513|5.3333|199.1|8908.0||81.71|1114.74|2.5004|0.51362|12.2409|3.0976|5.8602|1.2773|43.447|2.8369|3.104|30.689|6.7446|1.2884||29.652|1.4178|6.883|44.434|
2010-11-15|USD|1.0172|1.4372|1.723|1.017|0.98979|6.6395|18.1063|5.4782|11.4981|0.73486|0.6254|7.7542|5.4339|202.95|8967.0||83.31|1134.83|2.5373|0.52124|12.3216|3.1343|6.0037|1.2937|43.743|2.8958|3.1568|31.113|6.8921|1.3001||29.945|1.4514|7.0122|45.282|
2010-11-22|USD|1.0227|1.4589|1.7257|1.0174|0.995|6.6516|18.4246|5.5611|11.6713|0.74593|0.63222|7.7588|5.526|206.06|8973.0||83.54|1151.08|2.5756|0.5292|12.3887|3.1361|6.0962|1.3134|44.171|2.9642|3.2115|31.287|6.9584|1.3097||30.082|1.4734|7.07|45.627|
2010-11-29|USD|1.0356|1.4893|1.7118|1.0152|0.99992|6.6631|18.9857|5.6754|11.9149|0.7615|0.64171|7.7664|5.647|213.52|9020.0||84.06|1151.16|2.6293|0.54036|12.4342|3.1547|6.1445|1.3381|43.92|3.0669|3.2737|31.394|6.9792|1.3145||30.113|1.4989|7.0363|45.525|
2010-12-06|USD|1.0133|1.475|1.6885|1.0081|0.98439|6.6532|18.9216|5.6214|11.7998|0.75415|0.63438|7.7683|5.5683|210.05|9019.0||83.47|1138.42|2.6039|0.53525|12.424|3.1439|6.0029|1.3256|43.676|3.0398|3.2432|31.083|6.8773|1.3093||30.058|1.4917|6.8996|44.985|
2010-12-13|USD|1.0075|1.4692|1.7027|1.0064|0.96627|6.6593|18.9093|5.598|11.7538|0.7512|0.63779|7.7758|5.5573|206.84|9024.0||83.77|1150.03|2.5938|0.53313|12.4177|3.1357|5.9309|1.3398|43.999|2.9962|3.224|30.731|6.8232|1.3093||30.084|1.518|6.8262|45.22|
2010-12-20|USD|1.0013|1.4913|1.6994|1.0149|0.9605|6.6502|19.281|5.6818|11.9303|0.76249|0.64712|7.778|5.6331|211.09|9044.0||83.47|1153.21|2.6327|0.54095|12.3674|3.1225|5.9866|1.3431|44.252|3.039|3.2698|30.672|6.8468|1.3093||30.176|1.5539|6.7863|45.202|
2010-12-27|USD|0.98835|1.4792|1.6775|1.0016|0.94691|6.6158|19.1|5.6373|11.8338|0.75632|0.6475|7.7796|5.586|210.91|9004.0||81.98|1138.52|2.6114|0.53667|12.3657|3.0836|5.9126|1.3115|43.839|3.0049|3.2409|30.436|6.7979|1.2932||30.151|1.5549|6.6713|44.994|
2011-01-03|USD|0.99637|1.4809|1.6691|0.99432|0.95313|6.6141|18.7969|5.6426||0.75717|0.64377|7.7712|5.5993|209.66|8991.0||82.51|1123.23|2.6144|0.53431|12.2321|3.0674|5.8835|1.3073|43.886|2.9571|3.2295|30.59|6.7661|1.2905||30.189|1.5543|6.7194|45.159|3.5513
2011-01-10|USD|1.0096|1.4959|1.6839|0.99166|0.96918|6.6112|18.7158|5.6982||0.76488|0.6384|7.7759|5.6611|212.09|9058.0||83.09|1120.39|2.641|0.53629|12.1592|3.0662|5.9335|1.3115|44.208|2.9648|3.2581|30.354|6.8097|1.2931||30.504|1.5688|6.8766|45.282|3.5576
2011-01-17|USD|1.0042|1.4556|1.6734|0.99204|0.96033|6.5855|18.0984|5.5459||0.74427|0.62621|7.7805|5.5028|203.78|9062.0||82.44|1116.54|2.5698|0.52295|12.0388|3.0572|5.8348|1.3013|44.457|2.8874|3.1716|29.928|6.6503|1.2845||30.553|1.5552|7.0022|45.536|3.574
2011-01-24|USD|1.0067|1.4323|1.6715|0.99627|0.94713|6.5849|17.7444|5.4584||0.73233|0.62941|7.7908|5.4267|200.37|9046.0||82.56|1117.45|2.5286|0.51559|12.0494|3.0541|5.7786|1.302|44.338|2.8473|3.1229|29.747|6.5056|1.2812||30.911|1.5769|7.0828|45.705|3.6336
